SST,Current Speed,Current Direction,Wind Speed,Wind Direction,Presence,April,August,December,February,January,July,June,March,May,November,October,September
19.34675151,0.366543982,4.625888064,1.490681001,28.85449833,0,0,0,0,0,0,0,0,0,0,0,1,0
19.46348481,0.286288502,8.577716525,1.286868373,30.14376729,0,0,0,0,0,0,0,0,0,0,0,1,0
19.75142695,0.263479595,356.5756339,2.097829466,10.89853485,0,0,0,0,0,0,0,0,0,0,0,1,0
19.54130701,0.158989671,10.61342205,2.169491537,251.3125145,0,0,0,0,0,0,0,0,0,0,0,1,0
19.40900927,0.272559661,13.80614117,1.418276506,84.55740818,0,0,0,0,0,0,0,0,0,0,0,1,0
19.55687145,0.205891338,16.83843586,1.233806551,75.50290265,0,0,0,0,0,0,0,0,0,0,0,1,0
19.60356477,0.252252465,1.03608732,1.97337542,25.59019592,0,0,0,0,0,0,0,0,0,0,0,1,0
19.67360475,0.257846149,7.751779154,1.805170383,38.96708276,1,0,0,0,0,0,0,0,0,0,0,1,0
19.62691143,0.260258933,0.588231688,2.21062392,32.00830438,0,0,0,0,0,0,0,0,0,0,1,0,0
19.36231595,0.339398241,0.778897658,2.364234336,27.6038454,1,0,0,0,0,0,0,0,0,0,1,0,0
18.99655162,0.372299345,0.232593226,2.39792149,27.87632789,0,0,0,0,0,0,0,0,0,0,1,0,0
19.11328492,0.196319245,2.66112811,0.976710665,3.65222278,0,0,0,0,0,0,0,0,0,0,1,0,0
19.25336488,0.175878554,21.31171389,1.238499319,183.1984069,0,0,0,0,0,0,0,0,0,0,1,0,0
19.01989828,0.047969438,106.9719169,1.591027691,201.7624231,0,0,0,0,0,0,0,0,0,0,1,0,0
18.99655162,0.063538583,336.41641,1.945741161,8.022816893,0,0,0,0,0,0,0,0,0,0,1,0,0
19.0665916,0.042976911,6.38416394,1.005794911,16.93824998,0,0,0,0,0,0,0,0,0,0,1,0,0
19.04324494,0.144839462,188.5585037,2.040332922,234.4454777,0,0,0,0,0,0,0,0,0,0,1,0,0
19.58021811,0.069299774,174.386395,1.946596304,234.255792,0,0,0,0,0,0,0,0,0,0,1,0,0
19.65804031,0.046603575,86.33221194,1.089957658,163.4057261,0,0,0,0,0,0,0,0,0,0,1,0,0
19.66582253,0.165945416,353.788178,2.136866653,15.44074531,0,0,0,0,0,0,0,0,0,0,1,0,0
19.60356477,0.036994756,148.2405199,1.810334961,224.0506611,0,0,0,0,0,0,0,0,0,0,1,0,0
19.65804031,0.073761832,39.33762209,0.824571821,249.5939255,0,0,0,0,0,0,0,0,0,0,1,0,0
19.58021811,0.157548705,15.03043052,1.717614289,10.6697828,0,0,0,0,0,0,0,0,0,0,1,0,0
19.51796035,0.148890769,27.88028444,1.317149968,157.8589363,0,0,0,0,0,0,0,0,0,0,1,0,0
19.37009817,0.206575234,20.55604522,1.494739925,94.68660479,0,0,0,0,0,0,0,0,0,0,1,0,0
19.56465367,0.084299555,74.71000864,1.553967419,135.8344142,0,0,0,0,0,0,0,0,0,0,1,0,0
19.88372469,0.257684226,5.302147862,1.808828271,10.55589554,0,0,0,0,0,0,0,0,0,0,1,0,0
19.91485357,0.267202581,23.98567391,1.45635556,140.3628088,0,0,0,0,0,0,0,0,0,0,1,0,0
19.89928913,0.197381087,12.520116,0.896377849,54.05580639,0,0,0,0,0,0,0,0,0,0,1,0,0
20.23392458,0.301271229,3.383984094,1.741276499,28.40899596,0,0,0,0,0,0,0,0,0,0,1,0,0
20.40513342,0.223540415,34.67749418,1.776097053,164.9422406,0,0,0,0,0,0,0,0,0,0,1,0,0
20.71642222,0.211533586,43.05762452,2.056825603,172.8614177,0,0,0,0,0,0,0,0,0,0,1,0,0
20.92654216,0.225871105,354.1246262,2.058567529,19.53267288,0,0,0,0,0,0,0,0,0,0,1,0,0
20.52186672,0.040476874,288.9704078,1.921347091,253.4024852,0,0,0,0,0,0,0,0,0,0,1,0,0
20.6697289,0.088300069,24.61639026,1.56127245,35.49851773,0,0,0,0,0,0,0,0,0,0,1,0,0
20.53743116,0.204887071,9.892158915,2.22634348,38.16787193,0,0,0,0,0,0,0,0,0,0,1,0,0
20.50630228,0.233774747,3.853823692,1.322827222,42.35568844,0,0,0,0,0,0,0,0,0,0,1,0,0
20.85650218,0.13187711,59.99356621,1.903463354,165.092152,0,0,0,1,0,0,0,0,0,0,0,0,0
20.79424442,0.171922537,6.2578407,1.294065917,325.2157396,0,0,0,1,0,0,0,0,0,0,0,0,0
20.5140845,0.025518821,247.0678996,2.217608017,262.9642927,0,0,0,1,0,0,0,0,0,0,0,0,0
20.27283568,0.101863664,201.0140963,1.312365532,320.117026,0,0,0,1,0,0,0,0,0,0,0,0,0
20.45182674,0.010206675,210.379126,0.835118996,22.65064549,0,0,0,1,0,0,0,0,0,0,0,0,0
20.67751112,0.054117895,173.3820127,1.2695398,101.3556685,1,0,0,1,0,0,0,0,0,0,0,0,0
20.69307556,0.095121307,17.99166344,1.704391879,82.38124409,0,0,0,1,0,0,0,0,0,0,0,0,0
20.56077782,0.18503371,359.5698596,2.081952731,49.7018609,1,0,0,1,0,0,0,0,0,0,0,0,0
20.53743116,0.24436566,359.5578142,2.140756549,29.21968778,0,0,0,1,0,0,0,0,0,0,0,0,0
20.77089776,0.12469652,69.27444113,2.089299281,183.7860347,0,0,0,1,0,0,0,0,0,0,0,0,0
20.8253733,0.078617238,126.6561084,2.007600538,180.3472429,0,0,0,1,0,0,0,0,0,0,0,0,0
20.9810177,0.131901428,36.99391429,1.642943674,142.1783614,0,0,0,1,0,0,0,0,0,0,0,0,0
20.88763106,0.077115407,24.51616114,1.205262983,58.5764859,1,0,0,1,0,0,0,0,0,0,0,0,0
20.97323548,0.109888582,36.99033001,1.348568126,90.88945206,0,0,0,1,0,0,0,0,0,0,0,0,0
21.05105767,0.070866662,59.81211893,1.992377322,168.1471382,0,0,0,1,0,0,0,0,0,0,0,0,0
21.09775099,0.13272651,9.280045688,1.162105345,39.54031475,0,0,0,1,0,0,0,0,0,0,0,0,0
20.91097772,0.239921226,352.5630315,2.095115867,22.34767802,0,0,0,1,0,0,0,0,0,0,0,0,0
20.9810177,0.131505878,43.32824751,1.78588266,173.8423417,0,0,0,1,0,0,0,0,0,0,0,0,0
20.88763106,0.24032205,1.029925541,1.889880201,29.27385037,0,0,0,1,0,0,0,0,0,0,0,0,0
21.30787093,0.107524174,48.59671708,1.828194179,158.699939,0,0,0,1,0,0,0,0,0,0,0,0,0
21.25339539,0.134501061,35.50943936,1.839085283,154.2232285,0,0,0,1,0,0,0,0,0,0,0,0,0
21.07440433,0.151511057,6.104116528,1.763264509,58.47747175,0,0,0,1,0,0,0,0,0,0,0,0,0
21.72811081,0.241841197,19.89028012,1.864434238,79.04160389,0,0,0,1,0,0,0,0,0,0,0,0,0
21.53355531,0.248022973,3.1074696,1.926029984,40.68549625,0,0,0,1,0,0,0,0,0,0,0,0,0
21.34678203,0.304652087,0.196385793,2.116081674,32.39436312,0,0,0,1,0,0,0,0,0,0,0,0,0
21.67363527,0.311916024,2.771754972,2.223818182,28.48404769,0,0,0,1,0,0,0,0,0,0,0,0,0
21.28452427,0.302402407,0.346642665,2.27834788,27.36865529,0,0,0,1,0,0,0,0,0,0,0,0,0
21.30787093,0.219890868,4.840398151,2.069664233,32.53318727,0,0,0,1,0,0,0,0,0,0,0,0,0
21.40125757,0.299760092,2.7524854,2.306616789,25.62761451,0,0,0,1,0,0,0,0,0,0,0,0,0
20.84871996,0.121756526,28.73979529,1.598995818,165.0150251,0,0,0,0,0,1,0,0,0,0,0,0,0
21.11331543,0.106845649,87.05241392,1.917597977,163.8498133,0,0,0,0,0,1,0,0,0,0,0,0,0
21.86819077,0.124651626,41.45852414,1.617452442,136.3188629,0,0,0,0,0,1,0,0,0,0,0,0,0
21.95379518,0.132529236,2.221567133,1.93153273,32.8659013,0,0,0,0,0,1,0,0,0,0,0,0,0
21.9615774,0.082303453,30.57922687,1.234876067,138.4859008,0,0,0,0,0,1,0,0,0,0,0,0,0
22.64641276,0.144584816,65.54674245,2.058713909,146.3250669,0,0,0,0,0,1,0,0,0,0,0,0,0
22.53746168,0.117737684,24.68717373,1.642797283,79.4374987,0,0,0,0,0,1,0,0,0,0,0,0,0
22.67754164,0.157021905,1.131367431,1.006330583,118.3531604,0,0,0,0,0,1,0,0,0,0,0,0,0
22.1561329,0.098791035,85.11049519,2.126461726,190.5451888,0,0,0,0,0,1,0,0,0,0,0,0,0
22.37403506,0.097942562,30.67232578,1.225584778,176.7737334,0,0,0,0,0,1,0,0,0,0,0,0,0
22.18726178,0.148008534,352.3039483,1.31396831,71.78967348,0,0,0,0,0,1,0,0,0,0,0,0,0
22.59971944,0.13866713,46.57959941,2.156330276,159.4862454,0,0,0,0,0,1,0,0,0,0,0,0,0
22.42072838,0.144281843,175.4889671,1.90607476,140.6097656,0,0,0,0,0,1,0,0,0,0,0,0,0
22.3895995,0.015471049,183.3664607,1.715547741,65.12544126,0,0,0,0,0,1,0,0,0,0,0,0,0
22.45963948,0.031648552,315.3845297,1.138239968,90.73857871,0,0,0,0,0,1,0,0,0,0,0,0,0
22.52967946,0.106174421,339.5901172,1.717897599,30.20828847,0,0,0,0,0,1,0,0,0,0,0,0,0
22.63863054,0.01506564,120.17352,0.871678488,142.7224628,0,0,0,0,0,1,0,0,0,0,0,0,0
21.97714184,0.173591125,163.6364866,2.193789058,184.6672392,0,0,0,0,0,1,0,0,0,0,0,0,0
22.01605294,0.116116053,177.3007089,1.95252658,203.423787,0,0,0,0,0,1,0,0,0,0,0,0,0
22.38181728,0.095254859,13.06018758,0.884862162,153.9978037,0,0,0,0,0,1,0,0,0,0,0,0,0
23.84487462,0.274074713,10.7661392,0.882597112,352.0783533,0,0,0,0,0,1,0,0,0,0,0,0,0
24.72426547,0.413734839,11.57760527,1.623162876,46.93204327,0,0,0,0,0,1,0,0,0,0,0,0,0
24.80208767,0.245918668,13.03222478,1.190698039,41.54152843,0,0,0,0,0,1,0,0,0,0,0,0,0
25.05890093,0.24329651,35.80334411,1.637013144,169.1954703,0,0,0,0,0,1,0,0,0,0,0,0,0
24.40519446,0.168534899,26.56505118,1.282274882,135.5873169,0,0,0,0,0,1,0,0,0,0,0,0,0
24.39741224,0.214807905,6.581944655,1.921248134,31.55635954,0,0,0,0,0,1,0,0,0,0,0,0,0
24.3040256,0.326830829,358.1450978,2.339028848,27.85753921,1,0,0,0,1,0,0,0,0,0,0,0,0
24.59974995,0.2454799,341.7836604,2.045763171,28.25932926,1,0,0,0,1,0,0,0,0,0,0,0,0
24.72426547,0.097951179,116.7930173,1.533607608,185.6534097,0,0,0,0,1,0,0,0,0,0,0,0,0
24.41297668,0.209849275,150.8217414,2.26831249,173.0245249,0,0,0,0,1,0,0,0,0,0,0,0,0
23.65031912,0.062844262,32.11968885,1.524825346,99.1927532,0,0,0,0,1,0,0,0,0,0,0,0,0
23.54915027,0.180426749,13.11392759,2.003653778,62.96174158,0,0,0,0,1,0,0,0,0,0,0,0,0
23.33124811,0.316412988,13.27280074,2.197289905,73.85094697,0,0,0,0,1,0,0,0,0,0,0,0,0
23.05887041,0.296650449,25.65926452,2.493423342,104.0427623,0,0,0,0,1,0,0,0,0,0,0,0,0
22.56859056,0.257429364,43.39950493,2.674158476,109.6880232,0,0,0,0,1,0,0,0,0,0,0,0,0
22.0783107,0.342684554,17.10901968,2.646435641,83.6560359,0,0,0,0,1,0,0,0,0,0,0,0,0
22.7008883,0.279125007,359.7827659,1.880306548,29.37677289,0,0,0,0,1,0,0,0,0,0,0,0,0
22.94991933,0.259699338,3.362998055,1.67254518,51.91929819,0,0,0,0,1,0,0,0,0,0,0,0,0
22.70867052,0.223231944,13.7649426,1.858323693,86.635158,0,0,0,0,1,0,0,0,0,0,0,0,0
22.70867052,0.146346819,30.48804694,1.859404749,119.8848808,0,0,0,0,1,0,0,0,0,0,0,0,0
22.98104821,0.127101635,45.72984306,1.692085992,190.3952064,0,0,0,0,1,0,0,0,0,0,0,0,0
23.19116815,0.137081678,39.77509462,1.638116432,172.1651291,0,0,0,0,1,0,0,0,0,0,0,0,0
22.77871049,0.166784138,24.5396337,1.361257544,175.4435098,0,0,0,0,1,0,0,0,0,0,0,0,0
22.94213711,0.222868578,347.2888674,1.553204018,359.7797867,0,0,0,0,1,0,0,0,0,0,0,0,0
23.01995931,0.069935384,73.85566122,1.934575515,227.0228314,0,0,0,0,1,0,0,0,0,0,0,0,0
23.04330597,0.070843619,156.7388595,1.687355937,162.1327418,0,0,0,0,1,0,0,0,0,0,0,0,0
22.90322601,0.055098344,62.74467163,1.714840246,136.2159195,0,0,0,0,1,0,0,0,0,0,0,0,0
23.24564369,0.133694254,4.895612601,1.694281315,74.75813637,0,0,0,0,1,0,0,0,0,0,0,0,0
22.84096825,0.155848329,357.3032788,1.598136133,30.8242563,0,0,0,0,1,0,0,0,0,0,0,0,0
22.82540381,0.19505433,357.4011243,1.570977166,19.97641719,0,0,0,0,1,0,0,0,0,0,0,0,0
23.7203591,0.267152762,352.5562836,2.106298121,16.20521639,0,0,0,0,1,0,0,0,0,0,0,0,0
23.69701244,0.07417644,59.77625657,1.512002487,181.0972436,0,0,0,0,1,0,0,0,0,0,0,0,0
23.52580361,0.071374459,307.6262336,0.856007273,13.00700864,0,0,0,0,1,0,0,0,0,0,0,0,0
23.33903033,0.083669106,132.4489049,1.781542587,161.684467,0,0,0,0,1,0,0,0,0,0,0,0,0
23.25342591,0.022993834,199.1481375,1.432969434,30.53073859,0,0,0,0,0,0,0,0,1,0,0,0,0
22.94991933,0.16074885,344.2611986,1.935726351,17.94552529,0,0,0,0,0,0,0,0,1,0,0,0,0
23.02774153,0.109466291,121.8451605,1.845128897,172.0223481,0,0,0,0,0,0,0,0,1,0,0,0,0
22.98104821,0.055553029,83.5583999,1.533630804,112.2930595,0,0,0,0,0,0,0,0,1,0,0,0,0
22.67754164,0.168052842,352.1401588,2.29393192,45.56222749,1,0,0,0,0,0,0,0,1,0,0,0,0
22.04718182,0.157672669,323.3553526,2.186391698,19.67985893,0,0,0,0,0,0,0,0,1,0,0,0,0
22.42072838,0.140848248,143.0376153,2.231564226,176.4175088,0,0,0,0,0,0,0,0,1,0,0,0,0
22.72423496,0.120224936,143.1574773,2.140921577,169.1227303,0,0,0,0,0,0,0,0,1,0,0,0,0
22.88766157,0.084236261,77.36329076,1.766615426,165.32219,0,0,0,0,0,0,0,0,1,0,0,0,0
22.83318603,0.183237287,27.96507666,1.848595814,155.6864331,0,0,0,0,0,0,0,0,1,0,0,0,0
22.77092827,0.162038733,29.63391479,1.394050555,135.5917337,0,0,0,0,0,0,0,0,1,0,0,0,0
22.4674217,0.042271851,55.07433273,1.529897862,90.96927457,0,0,0,0,0,0,0,0,1,0,0,0,0
22.40516394,0.153872214,8.546359127,1.159631235,72.48127434,0,0,0,0,0,0,0,0,1,0,0,0,0
22.28843064,0.146003251,1.112399616,0.952679771,38.59396788,0,0,0,0,0,0,0,0,1,0,0,0,0
22.2339551,0.141589639,146.3737007,2.477848288,174.6750091,0,0,0,0,0,0,0,0,1,0,0,0,0
22.45185726,0.073524069,63.63994179,2.275447679,158.2049364,0,0,0,0,0,0,0,0,1,0,0,0,0
22.48298614,0.088947619,56.10139553,2.125359503,154.8101815,0,0,0,0,0,0,0,0,1,0,0,0,0
22.16391512,0.188477232,2.445608833,1.906808354,5.710593137,0,0,0,0,0,0,0,0,1,0,0,0,0
22.28843064,0.17156314,1.681937636,1.743044052,7.72953299,0,0,0,0,0,0,0,0,1,0,0,0,0
22.68532386,0.058860676,165.124318,1.310657231,205.7274172,0,0,0,0,0,0,0,0,1,0,0,0,0
23.37794143,0.163242364,156.7884613,2.048534114,167.0484192,0,0,0,0,0,0,0,0,1,0,0,0,0
23.05887041,0.158572222,179.1859052,1.41567126,130.0046203,0,0,0,0,0,0,0,0,1,0,0,0,0
22.98104821,0.030230394,221.7754774,1.949905966,19.04940968,1,0,0,0,0,0,0,0,1,0,0,0,0
22.94213711,0.07275915,108.8745498,2.219111998,172.2881076,0,0,0,0,0,0,0,0,1,0,0,0,0
22.51411502,0.054882364,131.7107573,2.028313088,138.414326,0,0,0,0,0,0,0,0,1,0,0,0,0
22.31955952,0.041532993,34.14750914,1.615634899,113.5509586,1,0,0,0,0,0,0,0,1,0,0,0,0
22.16391512,0.127411642,12.31944526,1.938289418,40.84486181,0,0,0,0,0,0,0,0,1,0,0,0,0
22.22617288,0.098668652,346.2091331,2.123072378,20.85039669,0,0,0,0,0,0,0,0,1,0,0,0,0
22.07052848,0.031173354,333.6819119,1.308519126,260.0608295,0,0,0,0,0,0,0,0,1,0,0,0,0
22.195044,0.055268453,151.0948368,1.463877273,127.628827,0,1,0,0,0,0,0,0,0,0,0,0,0
22.34290618,0.089427518,3.366460663,2.028587014,40.12092036,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0004885,0.063237352,324.8982599,1.836842403,352.1998121,0,1,0,0,0,0,0,0,0,0,0,0,0
21.85262633,0.119254154,333.3732077,2.180625954,8.237599,0,1,0,0,0,0,0,0,0,0,0,0,0
21.86040855,0.04889922,290.3110184,2.054512589,290.9603525,0,1,0,0,0,0,0,0,0,0,0,0,0
21.58803085,0.052727757,323.7114376,1.740940183,281.2725981,0,1,0,0,0,0,0,0,0,0,0,0,0
21.30787093,0.098000402,186.8090502,1.986715532,172.4484538,0,1,0,0,0,0,0,0,0,0,0,0,0
21.33899981,0.127929331,187.8401831,1.492928713,154.8759873,0,1,0,0,0,0,0,0,0,0,0,0,0
21.21448429,0.071066611,170.4596182,1.756005707,150.0193985,0,1,0,0,0,0,0,0,0,0,0,0,0
21.12887987,0.03550565,33.28752769,1.035413966,15.97924865,0,1,0,0,0,0,0,0,0,0,0,0,0
21.05105767,0.072664988,335.0952312,1.950242166,332.3117546,0,1,0,0,0,0,0,0,0,0,0,0,0
20.79424442,0.02722297,119.1161463,1.145231038,212.8983663,0,1,0,0,0,0,0,0,0,0,0,0,0
20.80980886,0.056955827,16.64209136,0.922451017,347.8983663,0,1,0,0,0,0,0,0,0,0,0,0,0
21.09775099,0.167374169,12.87232843,1.180081645,8.167538337,0,1,0,0,0,0,0,0,0,0,0,0,0
21.24561317,0.22425131,10.84611963,1.800886387,5.854507803,0,1,0,0,0,0,0,0,0,0,0,0,0
21.83706189,0.113257841,21.34110358,2.12167079,244.8205005,0,1,0,0,0,0,0,0,0,0,0,0,0
21.80593301,0.069502903,37.93890603,0.887044728,137.8458015,0,1,0,0,0,0,0,0,0,0,0,0,0
22.4674217,0.159304628,12.24326469,1.060969232,348.9533877,0,1,0,0,0,0,0,0,0,0,0,0,0
22.28064842,0.130423015,13.42738456,1.548851366,286.0725906,0,1,0,0,0,0,0,0,0,0,0,0,0
22.39738172,0.130392789,17.60118137,1.343121533,319.5702063,0,1,0,0,0,0,0,0,0,0,0,0,0
22.67754164,0.102255408,33.55493622,1.293484153,245.8571201,0,1,0,0,0,0,0,0,0,0,0,0,0
22.5063328,0.118364209,18.25892548,1.486078598,344.2703612,0,1,0,0,0,0,0,0,0,0,0,0,0
22.31955952,0.059719997,33.05960296,0.93576568,260.6643506,0,1,0,0,0,0,0,0,0,0,0,0,0
22.38181728,0.176914249,7.976768788,1.905759673,358.5402187,0,1,0,0,0,0,0,0,0,0,0,0,0
22.3117773,0.135842633,11.00354085,1.56669984,246.6050148,0,1,0,0,0,0,0,0,0,0,0,0,0
22.75536384,0.267425329,12.1823896,1.683267956,57.97657486,0,1,0,0,0,0,0,0,0,0,0,0,0
22.81762159,0.280690844,4.158663765,2.130293072,20.60784226,0,1,0,0,0,0,0,0,0,0,0,0,0
22.48298614,0.303487203,2.170377581,2.207676547,15.44912173,0,1,0,0,0,0,0,0,0,0,0,0,0
22.0783107,0.114623737,340.0168935,2.127972517,310.4886306,0,0,0,0,0,0,0,0,0,1,0,0,0
21.66585305,0.071796236,328.0693179,2.373079415,303.5773644,0,0,0,0,0,0,0,0,0,1,0,0,0
21.30008871,0.116927003,217.6029729,2.454312897,255.8378955,0,0,0,0,0,0,0,0,0,1,0,0,0
21.10553321,0.247049526,194.5053743,2.012818929,223.7063654,0,0,0,0,0,0,0,0,0,1,0,0,0
21.26117761,0.142453826,192.9004508,2.10000118,191.816275,0,0,0,0,0,0,0,0,0,1,0,0,0
21.18335541,0.057624087,190.6739812,1.231913747,212.8718555,0,0,0,0,0,0,0,0,0,1,0,0,0
21.14444431,0.08086545,6.867508961,1.741275753,352.7176321,0,0,0,0,0,0,0,0,0,1,0,0,0
21.07440433,0.232117871,6.842773413,1.968202193,344.8118243,0,0,0,0,0,0,0,0,0,1,0,0,0
20.89541328,0.287581389,9.117223056,1.885335091,355.536792,0,0,0,0,0,0,0,0,0,1,0,0,0
20.77089776,0.235116546,5.152620257,1.983588089,275.1480984,0,0,0,0,0,0,0,0,0,1,0,0,0
20.56856004,0.067336272,13.42738456,1.950330635,233.2859651,0,0,0,0,0,0,0,0,0,1,0,0,0
20.46739118,0.042198376,10.19598825,1.510576032,228.5297161,0,0,0,0,0,0,0,0,0,1,0,0,0
20.4362623,0.109931317,9.06650274,1.537668811,340.4931407,0,0,0,0,0,0,0,0,0,1,0,0,0
20.45960896,0.126128,21.43908856,1.736142892,197.7385926,0,0,0,0,0,0,0,0,0,1,0,0,0
20.32731122,0.1249485,32.45103901,2.241449798,175.5407204,0,0,0,0,0,0,0,0,0,1,0,0,0
20.2417068,0.098572982,35.89086648,1.727827527,144.5035449,0,0,0,0,0,0,0,0,0,1,0,0,0
20.42848008,0.196438458,25.30402698,1.121496657,127.6125524,0,0,0,0,0,0,0,0,0,1,0,0,0
20.60747114,0.276282095,23.39339974,1.412193576,110.6769697,0,0,0,0,0,0,0,0,0,1,0,0,0
20.67751112,0.326268061,19.98310652,1.353612059,57.89547019,0,0,0,0,0,0,0,0,0,1,0,0,0
20.88763106,0.339120411,17.87337776,1.682678461,358.1260297,0,0,0,0,0,0,0,0,0,1,0,0,0
20.70085778,0.340181905,16.04616429,1.937359183,342.2481516,0,0,0,0,0,0,0,0,0,1,0,0,0
20.63860002,0.219162063,13.10159161,2.191542478,245.3833673,0,0,0,0,0,0,0,0,0,1,0,0,0
20.60747114,0.126394866,197.9424471,2.530655073,228.9864673,0,0,0,0,0,0,0,0,0,1,0,0,0
20.65416446,0.126411009,152.0420129,2.554303527,178.0499909,0,0,0,0,0,0,0,0,0,1,0,0,0
20.5529956,0.219863358,30.25643716,2.011490941,161.7035169,1,0,0,0,0,0,0,0,0,1,0,0,0
20.42848008,0.331680049,20.76938789,1.102146283,232.313767,0,0,0,0,0,0,0,0,0,1,0,0,0
20.40513342,0.299002474,20.4503444,1.680886246,203.5863695,0,0,0,0,0,0,0,0,0,1,0,0,0
20.38178676,0.300220124,20.4566851,1.320780538,202.9667406,0,0,0,0,0,0,0,0,0,1,0,0,0
20.35065788,0.359571255,14.29106393,1.824579372,2.123751314,0,0,0,0,0,0,0,0,0,1,0,0,0
20.37400454,0.363495386,13.61054811,2.009540176,344.1259898,0,0,0,0,0,0,0,1,0,0,0,0,0
20.2027957,0.308923191,10.00238287,2.1309271,284.6212968,0,0,0,0,0,0,0,1,0,0,0,0,0
19.90707135,0.172947168,9.020774317,2.439031828,252.3137372,0,0,0,0,0,0,0,1,0,0,0,0,0
24.52970997,0.163376136,18.65303937,1.83400559,58.7540245,0,0,0,0,0,1,0,0,0,0,0,0,0
23.82152796,0.297778358,16.4578173,1.046782487,95.53790714,0,0,0,0,0,0,0,0,1,0,0,0,0
23.01217709,0.414871832,1.768666345,2.19571663,31.88656177,0,0,0,0,0,0,0,0,1,0,0,0,0
22.80983937,0.417754322,3.475369047,1.932129121,24.71689434,0,0,0,0,0,0,0,0,1,0,0,0,0
19.31562264,0.391476026,12.13298824,2.379843029,272.6188035,0,0,0,0,0,0,0,0,0,0,0,1,0
19.48683147,0.318843784,15.45930807,1.863979285,270.3970253,0,0,0,0,0,0,0,0,0,0,0,1,0
19.84481359,0.283855835,14.97945819,1.26391148,309.6739088,0,0,0,0,0,0,0,0,0,0,0,1,0
20.04715131,0.291612328,11.54288204,1.437851191,319.5881455,0,0,0,0,0,0,0,0,0,0,0,1,0
19.74364473,0.386872236,11.8181179,2.410315184,17.6762628,0,0,0,0,0,0,0,0,0,0,0,1,0
19.81368471,0.347563224,13.89338697,2.093299798,252.0526044,0,0,0,0,0,0,0,0,0,0,0,1,0
19.81368471,0.24262145,17.73011539,1.889706395,241.1298583,0,0,0,0,0,0,0,0,0,0,0,1,0
19.89150691,0.181306922,31.05427112,1.857987081,203.906491,0,0,0,0,0,0,0,0,0,0,0,1,0
20.67751112,0.283740122,30.2142374,2.080084692,184.4134079,0,0,0,0,0,0,0,0,0,0,0,1,0
20.10940907,0.320276457,19.50426774,1.156786835,2.807710865,0,0,0,0,0,0,0,0,0,0,0,1,0
20.17166683,0.401589326,11.46953033,2.257459177,25.23174375,0,0,0,0,0,0,0,0,0,0,0,1,0
19.81368471,0.429113125,6.967177135,1.956002755,19.42981013,0,0,0,0,0,0,0,0,0,0,0,1,0
20.46739118,0.163692856,30.52536301,2.388857486,215.4938817,0,0,0,0,0,0,0,0,0,0,0,1,0
20.14832017,0.078088931,154.3978124,2.3929373,201.6983321,0,0,0,0,0,0,0,0,0,0,0,1,0
20.07049797,0.097561322,20.75575086,1.258996454,207.6896507,0,0,0,0,0,0,0,0,0,0,0,1,0
20.83315552,0.202442697,356.6472673,1.431791633,5.675645326,0,0,0,0,0,0,0,0,0,0,0,1,0
20.46739118,0.149619405,355.2273609,1.007222146,354.6695507,0,0,0,0,0,0,0,0,0,0,0,1,0
20.03158687,0.096404291,50.26079465,2.018046379,153.4554061,0,0,0,0,0,0,0,0,0,0,0,1,0
20.14053795,0.158660998,16.92328303,1.57963463,84.37610182,0,0,0,0,0,0,0,0,0,0,0,1,0
19.97711133,0.285294723,4.134671374,2.192614553,36.77240811,0,0,0,0,0,0,0,0,0,0,0,1,0
19.73586251,0.192995084,346.0633666,1.51906297,341.2677092,0,0,0,0,0,0,0,0,0,0,0,1,0
19.73586251,0.207861823,18.72214331,1.566382787,205.0240299,0,0,0,0,0,0,0,0,0,0,1,0,0
19.82146693,0.0955513,20.86221854,0.903446739,249.9257205,0,0,0,0,0,0,0,0,0,0,1,0,0
19.96932911,0.178534864,22.20009795,0.976769847,53.86000281,0,0,0,0,0,0,0,0,0,0,1,0,0
20.2027957,0.133486713,12.96708398,1.063673103,30.75467339,0,0,0,0,0,0,0,0,0,0,1,0,0
20.17944905,0.114596723,351.0348601,1.722267079,347.5028756,0,0,0,0,0,0,0,0,0,0,1,0,0
19.75142695,0.037485492,194.8134641,2.378108873,247.5302833,0,0,0,0,0,0,0,0,0,0,1,0,0
19.77477361,0.050835739,196.3138524,0.974962134,359.6837016,0,0,0,0,0,0,0,0,0,0,1,0,0
19.75920917,0.12089763,335.4434357,1.954416585,17.76530861,0,0,0,0,0,0,0,0,0,0,1,0,0
19.92263579,0.089529422,54.54913393,1.882776431,174.7304116,0,0,0,0,0,0,0,0,0,0,1,0,0
20.22614236,0.043033758,65.3914972,0.983213853,153.9135659,0,0,0,0,0,0,0,0,0,0,1,0,0
20.32731122,0.116739779,23.53234856,0.94165771,125.1717527,0,0,0,0,0,0,0,0,0,0,1,0,0
20.84871996,0.104867439,336.4068453,1.127804106,328.7183122,0,0,0,0,0,0,0,0,0,0,1,0,0
20.73198666,0.048555465,271.0544045,2.103647614,282.6682461,0,0,0,0,0,0,0,0,0,0,1,0,0
20.50630228,0.076146515,158.978356,2.334977335,189.8606688,0,0,0,0,0,0,0,0,0,0,1,0,0
20.5140845,0.123898568,345.8029944,1.022600905,47.43034979,0,0,0,0,0,0,0,0,0,0,1,0,0
