Date,Beach,Presence,Council_Report,Beach_Key,Surf_Club,slsa_branch,state,Lat,Lon,Length,Orient,Embayment,SST,Current Speed,Current Direction,Wind Speed,Wind Direction
9/05/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.52961842,0.17400074,9.082338469,2.369111195,240.462131
9/06/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.5218362,0.20303343,13.82736441,5.06679241,44.6147716
9/07/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.24167629,0.158621402,345.8568117,6.396082108,305.9810655
9/08/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.13272521,0.073132436,236.5751888,10.23007267,253.6248638
9/09/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.00042747,0.260938253,201.0423222,10.19481893,248.9677429
9/10/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.02377413,0.425673259,193.0100114,14.73589891,203.1872894
9/11/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.68135645,0.231759498,191.9314016,6.7496329,196.9702694
9/12/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.66579201,0.013790855,335.1363034,3.972912092,3.344406862
9/13/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.59575204,0.026408652,326.3099325,2.477012917,174.6310556
9/14/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.51792984,0.078835873,21.10120836,0.360996587,255.1617683
9/15/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.47901874,0.032473186,68.49856568,1.039269703,170.4078627
9/16/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.51014762,0.145279645,354.6966025,4.668872857,3.229466004
9/17/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.68913867,0.048571433,157.4632125,8.302475419,170.0294984
9/18/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.52571206,0.242734793,170.3008218,13.63356494,157.8957798
9/19/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.47123652,0.066339687,115.6219959,4.197939485,128.160221
9/20/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.78252531,0.329160623,3.082588868,5.399608808,45.82068832
9/21/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.70470311,0.369685105,1.371808502,9.89200104,33.07508716
9/22/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.62688091,0.369475684,1.893385846,6.366020045,24.06957932
9/23/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.85256529,0.238507374,19.43190142,2.286150217,188.3839282
9/24/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,17.86034751,0.080571177,15.82615408,5.278344875,237.8193276
9/25/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.00820969,0.212896081,13.25933163,1.912147391,267.3850365
9/26/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.5607473,0.173846513,24.58546666,2.346751911,116.9204795
9/27/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.6774806,0.253340027,10.19989795,3.415034703,34.24749619
9/28/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.68526282,0.209974886,6.92876332,0.817401415,343.5280494
9/29/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.5996584,0.230203445,24.9342951,6.003875752,190.9517014
9/30/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.58409396,0.386647354,16.9331563,2.864835453,112.2753172
10/01/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.37397403,0.381056925,20.82995434,4.896253203,157.219561
10/02/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.61522284,0.426142549,8.774239251,5.226405008,15.06106622
10/03/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.44401401,0.450124737,10.54806542,5.000987485,18.9774616
10/04/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.46736067,0.438165879,8.491300277,5.074783389,9.675002237
10/06/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.1055027,0.541320679,12.30457294,3.063246171,50.45012841
10/07/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.73195614,0.688244559,8.568453584,5.702877212,25.95660258
10/08/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.29227598,0.705472297,14.88990545,2.691053461,164.1345729
10/09/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.32340486,0.257822709,20.36553626,9.611724291,212.0754451
10/10/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.16776046,0.253891255,27.48909653,9.870191903,189.0472867
10/11/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.30784042,0.292492967,21.29074565,4.59777886,172.2691809
10/12/2019,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.15219602,0.306522689,19.96848528,4.160700889,140.2564149
10/13/2019,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.03546272,0.321322225,19.41588614,5.430098093,153.1584566
10/14/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.1444138,0.412136058,14.23175632,1.265070287,45.25019832
10/15/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.12106714,0.471657121,7.285959126,5.964774396,29.37410527
10/16/2019,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.15997824,0.457497803,7.859841248,3.472842013,43.1768772
10/17/2019,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.44013815,0.364532194,19.05688017,2.116760236,47.41810644
10/18/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.46348481,0.227757655,14.35279152,7.872770986,251.6849166
10/19/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.42457371,0.379815203,12.29411305,4.625069099,4.521182274
10/20/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.37009817,0.294743081,18.84768142,3.2549217,213.5635243
10/21/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.44792037,0.460708211,16.15393285,2.248124837,109.4529202
10/23/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.55687145,0.437488767,8.706658417,4.647912443,48.05454479
10/24/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.34675151,0.442739854,4.625888064,3.440118213,28.85449833
10/25/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.46348481,0.331476534,8.577716525,2.62142782,30.14376729
10/26/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.75142695,0.301450738,356.5756339,7.148464182,10.89853485
10/27/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.54130701,0.172325838,10.61342205,7.753831907,251.3125145
10/28/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.40900927,0.313321811,13.80614117,3.129996277,84.55740818
10/29/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.55687145,0.228619693,16.83843586,2.434277439,75.50290265
10/30/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.60356477,0.286920899,1.03608732,6.194921425,25.59019592
10/31/2019,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.67360475,0.294139699,7.751779154,5.081007462,38.96708276
11/01/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.62691143,0.297265948,0.588231688,8.121405643,32.00830438
11/02/2019,Coogee,1,Many,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.36231595,0.404102405,0.778897658,9.635892179,27.6038454
11/03/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.99655162,0.451067286,0.232593226,10.00028839,27.87632789
11/04/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.11328492,0.216915338,2.66112811,1.655706352,3.65222278
11/05/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.25336488,0.192293251,21.31171389,2.450431582,183.1984069
11/06/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.01989828,0.049138591,106.9719169,3.908791057,201.7624231
11/07/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,18.99655162,0.065600599,336.41641,5.998817186,8.022816893
11/08/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.0665916,0.043913792,6.38416394,1.734079758,16.93824998
11/09/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.04324494,0.155853997,188.5585037,6.69317,234.4454777
11/10/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.58021811,0.071757446,174.386395,6.004804736,234.255792
11/11/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.65804031,0.04770659,86.33221194,1.97414814,163.4057261
11/12/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.66582253,0.180508663,353.788178,7.472847624,15.44074531
11/13/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.60356477,0.037687579,148.2405199,5.112494535,224.0506611
11/14/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.65804031,0.076550375,39.33762209,1.280903922,249.5939255
11/15/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.58021811,0.170637772,15.03043052,4.571221271,10.6697828
11/16/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.51796035,0.160546215,27.88028444,2.732767695,157.8589363
11/17/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.37009817,0.229460228,20.55604522,3.458176943,94.68660479
11/18/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.56465367,0.087954747,74.71000864,3.730199689,135.8344142
11/19/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.88372469,0.293930164,5.302147862,5.103291837,10.55589554
11/20/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.91485357,0.306305052,23.98567391,3.290295279,140.3628088
11/21/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,19.89928913,0.218208196,12.520116,1.450710172,54.05580639
11/22/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.23392458,0.351575878,3.383984094,4.704620721,28.40899596
11/23/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.40513342,0.250496178,34.67749418,4.906757607,164.9422406
11/24/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.71642222,0.235571463,43.05762452,6.821103076,172.8614177
11/25/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.9810177,0.18680519,24.72283955,0.798324696,54.96204519
11/26/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.92654216,0.253414096,354.1246262,6.834738734,19.53267288
11/27/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.52186672,0.041307228,288.9704078,5.830153116,253.4024852
11/28/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.6697289,0.092315843,24.61639026,3.764880461,35.49851773
11/29/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.53743116,0.227386449,9.892158915,8.26592303,38.16787193
11/30/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.50630228,0.263359884,3.853823692,2.754019834,42.35568844
12/01/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.85650218,0.140968097,59.99356621,5.709090208,165.092152
12/02/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.79424442,0.187585836,6.2578407,2.647587232,325.2157396
12/03/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.5140845,0.025847214,247.0678996,8.185333405,262.9642927
12/04/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.27283568,0.107232506,201.0140963,2.714951162,320.117026
12/05/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.45182674,0.010258941,210.379126,1.305088329,22.65064549
12/06/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.4751734,0.074837583,204.5793141,0.740349744,61.99271618
12/07/2019,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.67751112,0.055609046,173.3820127,2.559214235,101.3556685
12/08/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.69307556,0.099792259,17.99166344,4.498041174,82.38124409
12/09/2019,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.56077782,0.203259001,359.5698596,7.02011476,49.7018609
12/10/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.53743116,0.276811124,359.5578142,7.505870302,29.21968778
12/11/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.77089776,0.132804617,69.27444113,7.079251897,183.7860347
12/12/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.8253733,0.081790175,126.6561084,6.44543087,180.3472429
12/13/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.9810177,0.140995844,36.99391429,4.170367009,142.1783614
12/14/2019,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.88763106,0.080166728,24.51616114,2.337636703,58.5764859
12/15/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.97323548,0.116153704,36.99033001,2.851906134,90.88945206
12/16/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.23783095,0.041112861,341.8340435,0.57754992,80.91992714
12/17/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.05105767,0.073438086,59.81211893,6.332945829,168.1471382
12/18/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.09775099,0.141937647,9.280045688,2.196656262,39.54031475
12/19/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.91097772,0.271149013,352.5630315,7.126382497,22.34767802
12/20/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.9810177,0.140544612,43.32824751,4.964842555,173.8423417
12/21/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.88763106,0.271658622,1.029925541,5.618575734,29.27385037
12/22/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.30787093,0.113517779,48.59671708,5.222639532,158.699939
12/23/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.25339539,0.143965873,35.50943936,5.290781343,154.2232285
12/24/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.07440433,0.163591167,6.104116528,4.831443154,58.47747175
12/25/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.72811081,0.273591927,19.89028012,5.452284395,79.04160389
12/26/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.53355531,0.281489371,3.1074696,5.862212999,40.68549625
12/27/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.34678203,0.356153097,0.196385793,7.298557245,32.39436312
12/28/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.67363527,0.366039974,2.771754972,8.24255333,28.48404769
12/29/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.28452427,0.353105617,0.346642665,8.760541494,27.36865529
12/30/2019,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.30787093,0.245940751,4.840398151,6.922162672,32.53318727
12/31/2019,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.40125757,0.349535005,2.7524854,9.04039834,25.62761451
1/01/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,20.84871996,0.12947907,28.73979529,3.948061173,165.0150251
1/02/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.11331543,0.112762485,87.05241392,5.804594034,163.8498133
1/03/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.86819077,0.132753762,41.45852414,4.04023366,136.3188629
1/04/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.95379518,0.141712395,2.221567133,5.900078098,32.8659013
1/05/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.9615774,0.085785245,30.57922687,2.437952418,138.4859008
1/06/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.64641276,0.155559701,65.54674245,6.835885664,146.3250669
1/07/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.53746168,0.12494898,24.68717373,4.169610166,79.4374987
1/08/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.67754164,0.170021243,1.131367431,1.735544721,118.3531604
1/09/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.1561329,0.103835613,85.11049519,7.385145318,190.5451888
1/10/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.37403506,0.102899435,30.67232578,2.406157345,176.7737334
1/11/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.18726178,0.159522792,352.3039483,2.72091018,71.78967348
1/12/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.59971944,0.148741655,46.57959941,7.639375293,159.4862454
1/13/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.42072838,0.15520965,175.4889671,5.726633259,140.6097656
1/14/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.3895995,0.015591345,183.3664607,4.559719963,65.12544126
1/15/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.45963948,0.032154693,315.3845297,2.121269992,90.73857871
1/16/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.52967946,0.112015818,339.5901172,4.572799878,30.20828847
1/17/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.63863054,0.015179699,120.17352,1.39092062,142.7224628
1/18/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,21.97714184,0.189569081,163.6364866,7.969133382,184.6672392
1/19/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.01605294,0.123126207,177.3007089,6.046468576,203.423787
1/20/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,22.38181728,0.099939149,13.06018758,1.422650434,153.9978037
1/21/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,23.84487462,0.315313069,10.7661392,1.41716922,352.0783533
1/22/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.3040256,0.562064617,14.75306357,1.845856865,110.8256816
1/23/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.70091881,0.73652267,7.979015094,5.93551799,23.44945187
1/24/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.24955006,0.542800068,4.934857032,3.738934049,37.69998181
1/25/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.85656321,0.543539537,20.61252392,4.7133593,113.2858809
1/26/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.72426547,0.512456029,11.57760527,4.069097916,46.93204327
1/27/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.56083885,0.278919809,6.534038496,1.144010446,36.85685513
1/28/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.80208767,0.278795562,13.03222478,2.289376519,41.54152843
1/29/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,25.05890093,0.275446751,35.80334411,4.139794736,169.1954703
1/30/2020,Coogee,0,res_none,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.40519446,0.183569532,26.56505118,2.60483097,135.5873169
1/31/2020,Coogee,0,Likely,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.39741224,0.239623749,6.581944655,5.829477253,31.55635954
2/01/2020,Coogee,1,Some,nsw326,Coogee SLSC,Sydney Inc.,NSW,-33.9222,151.2572,400,112,0.63,24.3040256,0.38656689,358.1450978,9.371159695,27.85753921
